,542696068237,d05162137940,7073cb088646,7073cb088663,0c771a022437,6c3e6d085731,206432038945,147dc5026866,40a6d9055545,206432038916,50ead6065693,002500007232,5c5948074037,b8c75d126841,18e7f4034519,58b035070589,5c5948074023,b8c75d126951,fcc734163480,0026bb009383,6c3e6d085739,9803d8111454,dc2b61144912,18002d029353,00c610013244,7c11be096586,7c11be097044,9027e4108753,041e64015206,0c74c2021129,2002af036879,4860bc060546,1040f3023247,6c3e6d085793,18e7f4034552,148fc6028162,6c3e6d085597,8c7b9d106408,980c82112898,145a05026365,e0f847148456,e4ce8f150396,705681088265,4860bc060176,4860bc060484,c8bcc8134183,90840d109373,f0b479155600,206432038931,b8c75d126693,1093e9023590,145a05025500,f81edf161016,b8c75d126883,044665016096,dc2b61144911,b8c75d126767,24ab81040359,60fb42079060,64b9e8081070,f0b479155462,5855ca070177,145a05025960,64b9e8081078,40a6d9055840,28cc01041822,50465d063918,581faa069280,b8c68e126417,40a6d9056065,842999100621,a826d9120696,50465d063925,044665015904,50ead6065715,74e2f5091079,74e2f5091043,cc08e0135180,040cce014507,b065bd123568,7c6d62097684,189efc033126,b8c75d126897,a0f450118979,0c74c2020552,e0cb1d148049,64b9e8081108,fc253f163210,2002af036941,0016d4001819,a8fad8122072,d0b33f138163,5cb524075681,0017ca002224,68a86d083595,206432039373,90840d109338,cc08e0135969,5c0a5b072221,8c7b9d106449,
50ead6065693,0.9811577696345449,0.9812072892938497,0.9811577696345449,0.9812072892938497,0.9809596909973259,0.9813558482717639,0.9812568089531544,0.9811577696345449,0.9811082499752402,0.9812072892938497,0.9810587303159354,0.980761612360107,0.9810587303159354,0.9811082499752402,0.9812568089531544,0.9813558482717639,0.9811577696345449,0.9811577696345449,0.9811082499752402,0.9811082499752402,0.9810587303159354,0.9810092106566307,0.9809596909973259,0.9808606516787165,0.9813558482717639,0.9810092106566307,0.9808111320194117,0.9809596909973259,0.9812568089531544,0.9811082499752402,0.9811082499752402,0.9810092106566307,0.9812568089531544,0.9814548875903734,0.9812568089531544,0.9808111320194117,0.9810092106566307,0.9811577696345449,0.9814053679310686,0.9809596909973259,0.9809101713380212,0.9810092106566307,0.9812072892938497,0.9813063286124591,0.9809101713380212,0.9812568089531544,0.9809596909973259,0.9811082499752402,0.9811082499752402,0.9811577696345449,0.9811577696345449,0.9809596909973259,0.9811577696345449,0.9808111320194117,0.9802664157670595,0.9812568089531544,0.9814053679310686,0.9809101713380212,0.9810587303159354,0.9811082499752402,0.9809101713380212,0.9811082499752402,0.9812072892938497,0.9811577696345449,0.9812072892938497,0.9813558482717639,0.9813063286124591,0.9808606516787165,0.9810587303159354,0.9807120927008022,0.9814053679310686,0.9814053679310686,0.9813558482717639,0.9812568089531544,0.9812568089531544,0.9809596909973259,0.9811577696345449,0.9810092106566307,0.9811082499752402,0.9809101713380212,0.9808606516787165,0.9810092106566307,0.9811577696345449,0.9810092106566307,0.9808606516787165,0.9812072892938497,0.9811082499752402,0.9811082499752402,0.9813063286124591,0.9812568089531544,0.9814548875903734,0.9813558482717639,0.9811577696345449,0.9813558482717639,0.9811577696345449,0.9812072892938497,0.9811082499752402,0.9808111320194117,0.9812072892938497,0.9812072892938497,
002500007232,0.979587730210867,0.9797745425844904,0.9798643120221342,0.9797689932758251,0.9796446129408256,0.9800432409905201,0.980193224382253,0.9798481360137767,0.9798100496841269,0.9797701285222964,0.9794858399280789,0.9822634114145895,0.9800026012740745,0.9797929063356761,0.9799435564713351,0.979796305212966,0.9798503132548697,0.9799761166079836,0.9798062558386903,0.9796681000574661,0.9796178910255094,0.979562577796229,0.9795211765007341,0.9792878062807582,0.979918847733881,0.9795729222715798,0.9793648416637722,0.9796472417171657,0.9801988306864026,0.979540303678513,0.9798002766874332,0.9795788307122278,0.9798148587958552,0.9801453861917566,0.979947509884018,0.9793737461060543,0.9798230257403808,0.9797192062002882,0.9801006041003214,0.9797759448773251,0.9794691336270969,0.9794449873283161,0.9797657975175924,0.9799920984685329,0.9794737346563567,0.9799402857708744,0.9796522074406864,0.9796700698732096,0.9797878662987763,0.9796022120606895,0.9797296928594009,0.9793879000575066,0.9799693793946853,0.9793849877596548,0.9788243900335183,0.9799414220358463,0.9801021683302672,0.9795935175457913,0.9796210331550007,0.9797958702231081,0.9794771769982007,0.979673548036889,0.9797720098406514,0.9799713063318837,0.979897189214823,0.9800387746734474,0.9798691995895619,0.9792892345251283,0.9796217795588373,0.9792640093929428,0.9802316699473768,0.9800892142008766,0.9800390638106148,0.9798178699799746,0.9798197675744947,0.9795221809118619,0.9797197895173553,0.9795732516998072,0.9796817824634949,0.979337301471978,0.9794205017609423,0.9798264100424319,0.9797260025089453,0.9794382207656768,0.9794288677216265,0.9797656691487491,0.9797938169517311,0.9797970396271716,0.9798656350419156,0.9798225104659354,0.9800070890191529,0.9801667651175378,0.9795909613287687,0.9800390775995288,0.9797158586893788,0.9797601173933961,0.9798068188389276,0.9793698393751945,0.979890203753369,0.9799132528765264,
5c5948074037,0.9799461337950955,0.9802547380360227,0.9799512245718524,0.9800057114849042,0.9800017166334942,0.980279389744853,0.9804276834352702,0.980450516552761,0.9802933544091806,0.9800062634090356,0.9797221138081208,0.9799319256720044,0.9820367637239598,0.9801516754359284,0.9801797544024282,0.9802778852181047,0.9802089068638808,0.9802124735053933,0.9802873854360894,0.9799039017863784,0.9798546612308625,0.9797984194555561,0.9798782525444822,0.9795243009930924,0.9802759780806276,0.979931772430806,0.979479477106666,0.979881278331956,0.9804341002527212,0.9798986008376758,0.9801601302096875,0.9800592864231381,0.9800503395374093,0.9803822431268429,0.9801846817529818,0.9796105427379391,0.9801808314581493,0.9800774086351577,0.980581225102874,0.9801337139632337,0.9797054112186908,0.9799253356669482,0.9800013348865846,0.9802269643968157,0.9799549525061281,0.9801759705777969,0.9800099871736597,0.9802716868858643,0.9800231072272494,0.9802063891437728,0.9803323172043937,0.9796248446772544,0.98032813921091,0.9799875109640752,0.9790597716280354,0.980177689813011,0.9804625085841076,0.9798301214706829,0.9799789007200486,0.9800319748682679,0.9800794917597674,0.9800300228862819,0.9802509382919053,0.980207019449163,0.9802544532746138,0.9802739956725973,0.9802265009704618,0.9795255157384428,0.9801016727109246,0.9795000976465308,0.9807124593789764,0.9802029427926142,0.9802749964736656,0.9800534622408407,0.980301335964889,0.980001329561691,0.9800782820193321,0.9800523171386116,0.9801640451577428,0.9795737330392214,0.9796563034898547,0.9800633071889184,0.9800857456246722,0.9797961907705128,0.9797866017651292,0.9800013731599493,0.9802737480267528,0.9800319514328495,0.9801007668803613,0.9803019487691954,0.9802434648099128,0.9804026261452314,0.9798282693198163,0.9802741356115228,0.979951533980315,0.9798740368649727,0.9802879597043839,0.9796052117966426,0.9801250635527887,0.9803970729587738,
b8c75d126841,0.9806090949659206,0.9807907983661399,0.9807325793470569,0.9807855104057586,0.9806597318066811,0.9810579513693832,0.9809630208721265,0.9808633718039599,0.9808251298655821,0.9807857470116218,0.9805064891885981,0.980588391280435,0.9808940558922574,0.9813502347392015,0.9809582858366669,0.9808161285396693,0.9807442711518017,0.9809895637050122,0.9806988881904898,0.9806845547753013,0.9806351008064,0.9807027898118645,0.9805389570284464,0.9803085405751406,0.9810559802882409,0.9805901132382845,0.9802624838910344,0.9805404788788037,0.9810882789684345,0.9805607735988437,0.9808147386732999,0.9805953559680384,0.9808317928718184,0.9811592512906377,0.9809617974779915,0.9803898577754036,0.9808372174359501,0.9807370029161612,0.9808740468049197,0.980790786019592,0.9804860580953746,0.9804646694977822,0.9807828323095714,0.9808855409246825,0.980491595672291,0.9809558506310766,0.9805455712968115,0.9805671279978092,0.9806837003926364,0.9806201728820682,0.9807461248322121,0.9804086804672095,0.9808639184746399,0.9804005302276857,0.9798412193840941,0.9809571388914397,0.9811165587877765,0.980611533295221,0.9806369284983049,0.9806893942527294,0.9804937219983781,0.9808094531825547,0.9807881691906202,0.9808641178821336,0.9807907865597228,0.9810543249762788,0.980885838020773,0.9803093618021146,0.9806379920074244,0.980283296266852,0.9811227124386721,0.9811049877017396,0.9810545334888456,0.9808338165450088,0.9809596249443968,0.980538163835372,0.9807374036796542,0.9805898404177387,0.9806970436599247,0.9803579997618183,0.9804369564787775,0.9807184601197148,0.980742154600785,0.9804583909449536,0.9804439656510051,0.9807826399352954,0.9806887595296581,0.9806895376113819,0.9810035261694371,0.9808398827085875,0.98102643532836,0.9810604025605673,0.9806101634725714,0.9809333627736934,0.9807327795515498,0.9806576965959076,0.9807007570875458,0.9803864944324723,0.9809054414472124,0.9811698558793518,
18e7f4034519,0.9806682445087614,0.9808473190593765,0.9807920044415216,0.98084352967988,0.9807182377344245,0.9811161783820714,0.9810190993483444,0.9809207002929221,0.9808770201798384,0.980844004382521,0.9805674588355631,0.9805235260189881,0.9808261802010992,0.9807472434691027,0.9817060586589095,0.9809938431965118,0.9807999889024983,0.9809232764966785,0.9807518211058679,0.9807433746978953,0.9806937314656419,0.9806422096205891,0.9804760148247501,0.9803694216428736,0.9809923704257107,0.9806466649076702,0.9803215422638885,0.9805981558883,0.9810205471833231,0.9806205639807473,0.9808708559091098,0.9807719869899114,0.9808910730137014,0.9812154483688194,0.9808956329565846,0.9805690413829284,0.9807715634104168,0.9807941239103701,0.9810486639199422,0.9806019534126349,0.9805452061432298,0.9805230431050669,0.9808419538932602,0.9809439246114566,0.980547857495997,0.981014895400462,0.9806019921293491,0.9806244235979567,0.9806211256997333,0.9807975750252373,0.9808000452326218,0.9804691820679968,0.9809195987547812,0.9805757319693609,0.9799006444785587,0.9810156748547534,0.9812928462165256,0.9805468745578575,0.9806947956508438,0.9807457922832089,0.9805497528919864,0.9807455275011598,0.9808457197894374,0.980920426922202,0.9808467562114304,0.9811136798391599,0.9809441161960207,0.9803700309248365,0.9806952309895914,0.9803443488426359,0.9812961160886475,0.9810408951199401,0.9811138713417125,0.9808926306706185,0.9810167412881178,0.9805958166608222,0.9807946785116393,0.9806465233676903,0.9807515130992339,0.9804189184801252,0.9804957764013715,0.9808949949565916,0.980919881989258,0.9805186216369022,0.9805011075248219,0.9808417566411584,0.9806240384362691,0.9807461372415566,0.9809412166569237,0.9808963189174242,0.9810875222010557,0.9811165220577727,0.9807907081518135,0.9809920974843429,0.9807921043930433,0.9807170989200146,0.9808750273008223,0.9804455481070357,0.9808426453574511,0.9809779206442929,
58b035070589,0.9808016293295656,0.9808651439925079,0.9806870472339487,0.9807397084784121,0.9804929868920031,0.9808909120926859,0.980795912947733,0.9808172693621776,0.9810185603285828,0.9807395122734979,0.9805789002824215,0.9803006026658639,0.9808473496644488,0.9807618290520054,0.9809125560835197,0.9817641259055309,0.9808187368970712,0.9808208816806713,0.9807729633102493,0.9806387654145511,0.9805887962900759,0.9805323869090358,0.980609669212912,0.9803808624580865,0.9808881736044772,0.9806648699856423,0.980456577363527,0.9806147180709767,0.9810426594960733,0.9807535863544548,0.9806475392744296,0.9809111782514907,0.9807861645700674,0.9811131202565677,0.9809160775689085,0.9804654075519522,0.9807916473866908,0.9808116506617279,0.9813072190611469,0.9807430924929336,0.9804416431951406,0.9806563982394152,0.9807369662254145,0.9808397864016355,0.9805676370735583,0.9807888246638876,0.9806200395474282,0.980759648579815,0.9806348993793181,0.9809349002536045,0.9810620399798392,0.9804810912968983,0.980935350335158,0.9807162478777133,0.9797956176483889,0.9807904240549129,0.9811905506762397,0.9805613169906212,0.9805908493648727,0.980643123963549,0.9805685586840401,0.980641809149321,0.9808629356007077,0.9808170649136505,0.9808652877227345,0.9808875481829156,0.9809604778706715,0.9805033855061278,0.9805922363682903,0.9802351112952613,0.9813175656601277,0.9810611741717854,0.9808878417681156,0.980787887385606,0.9810311235437986,0.9804921944721375,0.9808130476235868,0.9806638775885017,0.9807715905957901,0.9804308378692413,0.9803911671180273,0.9807925067372018,0.9809391848506491,0.9805309027386558,0.9806401581203139,0.9807367759140067,0.9806400440762908,0.9806429362221536,0.9808360371009706,0.98103466110013,0.9809778376145486,0.9811359366661923,0.9808033025223379,0.9808880152615511,0.9806870810256113,0.9807298815346249,0.9810160710659607,0.9803406957609531,0.9807387964023214,0.9811224619766759,
5c5948074023,0.9803855280751804,0.9808101235766443,0.9805097055629245,0.9806848936677393,0.9803158163508574,0.9808361273686841,0.9807387854610847,0.9806392749336829,0.9808456282041018,0.9805629282418461,0.9802832184422933,0.9802439886278661,0.980670578559168,0.9804655028886669,0.9806148178932491,0.9807139693840526,0.9818726839044002,0.9808881607181537,0.9809626094993668,0.980461600183611,0.9804119466323231,0.9802365952678197,0.9804361831137152,0.980085208979418,0.9807111140708367,0.9803671644924841,0.9800384777492446,0.9804381597847343,0.9807445704917024,0.980458303993746,0.980836758097113,0.9804936104500496,0.9806089681568598,0.9809385033603972,0.9807390335100633,0.980167886293007,0.9804938239970253,0.9805138554017894,0.9808922761624835,0.9804457370087957,0.9802631187531207,0.9803616473183502,0.9805597240423033,0.9807840366422439,0.9802680350671724,0.9806116724321017,0.9806869609852918,0.9805851449308266,0.980582572274145,0.9805180543047006,0.9807657743694743,0.9801854686896098,0.9806418228971224,0.9804211364392652,0.9796183455999616,0.9807350618204711,0.9812603766273181,0.9801447990611534,0.9805362161381662,0.9804656996416187,0.980513682226941,0.9804648146109481,0.9806863328665187,0.9806401161738062,0.9806883924306677,0.9807100454587694,0.9807836917135024,0.9800859349956963,0.9804145097738719,0.9799387378151958,0.9808989226004862,0.9807599388806603,0.98071035376573,0.9806111882506342,0.9806145696837978,0.9803146231657974,0.9805141119699661,0.980366389296314,0.9809619599250617,0.98013478973851,0.9802140018870872,0.9804952023071559,0.9806406801704242,0.980235455620976,0.9804641075015555,0.9805596582687379,0.9804651961535155,0.9804659779608628,0.9806589442755881,0.9807374539488625,0.980681761155723,0.980715558829043,0.980509677419242,0.9808319342370275,0.9805098853565651,0.9804337978004095,0.9808420482798045,0.9801634710152698,0.9805616182914142,0.9810707214823264,
b8c75d126951,0.9800501906844296,0.9804845345935113,0.9801772064063672,0.9803544386626447,0.9801077810089697,0.9806290465682145,0.9805346777074341,0.9804358943606512,0.9802824384622019,0.9802324124389042,0.9799463502400223,0.9800395033686726,0.9803499327713531,0.9803795317904267,0.9804074229515902,0.9803840590575489,0.9805607174395734,0.9821735084672735,0.980639855707335,0.9801300388179662,0.9803308594786798,0.9801461309513771,0.9801059339484719,0.9797485320411545,0.9805036802484399,0.9800375726838265,0.979825568787243,0.9801091308521327,0.9805430559177772,0.9801240511656789,0.9805120602272095,0.9801670252053916,0.9802765082451798,0.9804890639701458,0.9805338084699977,0.9798370763204887,0.980289266826301,0.9801832436186676,0.9805675135676473,0.9802422674958877,0.9799310153806321,0.9800309290152744,0.9802279190097811,0.9803324019377784,0.9799398231164195,0.9804045279519559,0.9802391076045842,0.9801347294399957,0.9801282619718834,0.9801907090438761,0.9803190340694481,0.9798492303216944,0.9803144766176072,0.9800969370767592,0.9792858464434043,0.9805269140663369,0.9809366213157579,0.9800574411483034,0.9802062673039743,0.9802600618586668,0.9800657112680901,0.9801353079438971,0.9803573016286424,0.9805587265680525,0.9804827544647887,0.9805009611319881,0.9804541041297892,0.9797496048627955,0.9800861072836236,0.9797251537463452,0.9808218223739826,0.9805512296630945,0.980502059960623,0.9802797988383187,0.9804082640702532,0.9801091946173801,0.9801835715508669,0.9800369709705133,0.9805151868305331,0.9797979447470304,0.9798824405214425,0.9804154085643652,0.980313301632633,0.979899373672923,0.9801370411338315,0.9802276163782433,0.9800144795171665,0.9802593096888885,0.9804495633830987,0.9804091544745794,0.980468386563169,0.9806317038737615,0.9801756207149394,0.9803790869551975,0.9801776554978907,0.9802203228700886,0.9803981238693443,0.9798311795390497,0.9802306285411949,0.9807520962117059,
fcc734163480,0.9804132296711897,0.9804890401906947,0.9804266519457636,0.9806017253671484,0.9804787456211939,0.980997219880389,0.9806619961993257,0.9805638684569051,0.9806438396688039,0.9806012817316259,0.9803107510487179,0.9801652708902061,0.9805971552402274,0.9804989678512539,0.9806547914480156,0.980624304322733,0.9806856602107448,0.9806895535407129,0.9815253278219745,0.980378707254331,0.9803288870309054,0.9803885619479088,0.9803460981420067,0.9801126995491503,0.9806311832676514,0.980407149867091,0.9800681044157704,0.9802372190356321,0.9806683853513772,0.9803672242983231,0.9808784171819489,0.9802920452239298,0.9805258682545088,0.9809778038756062,0.9805407035588668,0.9800848020250459,0.980536792664492,0.9804309774420906,0.9808067157611685,0.9802463772551402,0.9801802283397074,0.9802746490502885,0.9804765768337464,0.9807011035288228,0.9801868439177005,0.9806517490180242,0.9804852619759441,0.980377893572619,0.9803696357197932,0.9806753905730582,0.9806883562418356,0.9802129621870665,0.9805534519910312,0.9803438358519323,0.9795352980782782,0.9807750051315238,0.981061685381244,0.9804186750574431,0.9804552299833125,0.9805060938711112,0.9804362648874687,0.9805080745217805,0.9806074681994927,0.9805624542923141,0.9806103383195516,0.9807501207197489,0.9805819866718647,0.9801147898353386,0.9803362779710392,0.9800894400176411,0.980945755339488,0.9806788535640237,0.9807505704512721,0.9806492565979561,0.9806492275928117,0.9802362603367112,0.9804313881451988,0.9802868508112328,0.9808831667512993,0.9801623939202775,0.9801311089578073,0.980417543499362,0.9804390882589283,0.9803857913580392,0.980262662810879,0.9804766615482468,0.9805003250504591,0.9805080036610038,0.9805758438521005,0.9805359864549371,0.9808323624494807,0.980756754179951,0.9804161032902396,0.9806278614555187,0.9805487785359926,0.9805887728475794,0.9803984050343005,0.9800803499395666,0.9804800573051642,0.980871734635154,
0026bb009383,0.9808764458098588,0.9810505545524568,0.9809986764406741,0.9811709189206747,0.9808018235954827,0.981198694243877,0.9811007368716987,0.9810015634199382,0.981076864890245,0.9811710203760091,0.9807765537333182,0.9806055849001691,0.980904924713555,0.9808297840468019,0.9810993984586909,0.9810770804587252,0.9810020132216811,0.9810027337716337,0.980953668664349,0.9813684083374199,0.9809000537111215,0.9807280378626213,0.9806804726722913,0.9805785133427191,0.9811978780517385,0.9809735464665017,0.9805298154147184,0.980802389268585,0.981101648646839,0.9808274590848328,0.9809522399767928,0.9808531833880492,0.9810977418149474,0.9812983870347854,0.9811003237363066,0.980653195577519,0.9808532103135199,0.9809997985966139,0.981129158178571,0.9808045451845925,0.9807513732964457,0.980729299996309,0.9810483629504818,0.9811486181252824,0.9807527307237542,0.9810987350853496,0.9808038650648926,0.9808293847027937,0.9808280998611709,0.9808799657542394,0.9811239284508098,0.980677838672005,0.9808803018672412,0.9806560104603914,0.9801073164777112,0.9810990376949476,0.9812507676638235,0.9806310533150157,0.9809005597440945,0.980950892567199,0.9807534940291477,0.9809506661339478,0.9810499157871247,0.9810017383132135,0.9810506044927543,0.9811975629123334,0.9811486136413411,0.9805786707503389,0.9809009590925819,0.9804307056661941,0.981252447726761,0.9812470690390539,0.9811977037075502,0.9810984463553902,0.9809781783012579,0.9808016473282252,0.9809998822579346,0.980851672484262,0.980953244162978,0.9806280208110698,0.9808236859895902,0.9808539959934586,0.9810014281026707,0.9807274107372815,0.9807041523070842,0.9810483291262218,0.9808296846343854,0.9809510901614117,0.9811473897786188,0.9810999345490187,0.9811735645582684,0.9811991906111731,0.9808768944143276,0.9811975693180836,0.980998716061265,0.9809258061383407,0.9809540191540086,0.980652193485658,0.9810489554755435,0.9810550301363269,
6c3e6d085739,0.979961241168156,0.98027025883867,0.9800877043514611,0.9801411172855804,0.9798947390465893,0.9802935585454112,0.9803188972195994,0.9802236136548624,0.9805547936616146,0.9801417015418338,0.9798589982976511,0.9798243472839039,0.9802537143655803,0.9800463918905272,0.9801939899781998,0.9802923935634429,0.9803437996765776,0.9804784740387467,0.9801773695927093,0.9800398956303007,0.9819258659266764,0.9798148049003311,0.980015991377137,0.9796619501522132,0.9802908746123375,0.9799451009944782,0.9796152214341207,0.9800185718386141,0.980324677501372,0.9800363306312808,0.980051328450844,0.9800739899184586,0.9801868932898031,0.9803952311357146,0.9801970490065925,0.979746055383338,0.9799514754365178,0.9800918501497322,0.9804724431259887,0.9800274269210437,0.9798408383475392,0.980066019504887,0.980138068657239,0.9803624909258513,0.9798469202455334,0.9803166500920174,0.9801462021556047,0.9801653994311197,0.980038093583205,0.9800979120722946,0.9802239414123706,0.9797613254936662,0.9800980436218417,0.9798793298504928,0.9791963443884982,0.980192078574926,0.9804760985624676,0.9797227444791445,0.9799931695977456,0.980046219163438,0.9799725708592754,0.9800435594854552,0.9802662290371728,0.9803479986287156,0.9802690194682255,0.9802890943306175,0.9803640129410077,0.9796617725896858,0.9799942056084574,0.9795155507509675,0.9804814299156401,0.9803387148001215,0.9802895932273025,0.9801894856602145,0.9801954097579076,0.9798949098743331,0.980091729679115,0.9799450722073509,0.9801762043815415,0.9797104735298469,0.979792297333777,0.9802031866622309,0.9802208973223377,0.9798108086293695,0.979923255697827,0.9801379450127281,0.9800440174862991,0.9800454984103186,0.9802383085379134,0.9803176471529976,0.9802597256292542,0.9802954979408152,0.9799637590308117,0.9804097582625606,0.9800879815147385,0.9800103604719016,0.980301148448214,0.9797414377776773,0.9801402684801337,0.9802874476246806,
9803d8111454,0.9801482811215941,0.9802067904867583,0.9801525503541655,0.9802041854681016,0.9800794686101394,0.9804777282183827,0.9803795675168789,0.9802814673593816,0.9801167319831972,0.9802064928259987,0.9800488590910393,0.9798854687252844,0.9801869577328145,0.9802295283327664,0.9803791151790098,0.9803537055949081,0.9801581014824462,0.9802825640022126,0.9801104852724186,0.9801049122670525,0.9800541326659276,0.9819762775191931,0.9799578427615167,0.9798507910849192,0.9803520527762725,0.9800064257579035,0.979802732549181,0.9799588805842314,0.9802623022861164,0.980102052371778,0.9802311448804164,0.9800112065872999,0.9802516003038739,0.9804577730723405,0.9802548878437769,0.9798094786465849,0.9801318606873968,0.9801530393769378,0.9804087899550761,0.9799619548987264,0.9799055185416459,0.9801302894098319,0.9802021656932425,0.9803049540029138,0.9799070594521644,0.9803764822518897,0.9799622451538481,0.9801053374099256,0.9801023632326923,0.9801596820364782,0.9801597169100289,0.9799499898698482,0.9802802532815705,0.9798155975349901,0.9792611964866802,0.9803761901838115,0.9805319750102212,0.9800285597426128,0.9800543964454059,0.9801072051175279,0.9799099838637405,0.9801068468847796,0.9802063420062125,0.9802820537101667,0.9802073004238638,0.980475027513274,0.9803047935846116,0.9798512937908443,0.9800554926430983,0.9798265881045028,0.9805369227466794,0.9804012133791675,0.9804756458120991,0.9802540990198337,0.9803788541448774,0.9799563576447606,0.9801535314434104,0.9800056277757191,0.9801114220708358,0.9799003001131251,0.9798573139705288,0.9801366217166086,0.9801600024926076,0.9799999484341417,0.9798618492498544,0.9802021444311516,0.9801069954409815,0.9801076670983072,0.980301183749717,0.9802556353750553,0.9805698557951836,0.9804763580117423,0.9801512167526861,0.9803519962084556,0.9801525822474583,0.9801987961346884,0.9801120702588071,0.9798065523051089,0.98020444276461,0.9802155523976744,
dc2b61144912,0.9806785257316691,0.980864259707392,0.9806850600463969,0.9807385241932068,0.9804905127791295,0.9810094136086239,0.9809166302176417,0.9808150837076691,0.9810184397495257,0.9808599479149608,0.9805771966065985,0.9804205014696326,0.9808454506209666,0.9808793517071563,0.9807888447330491,0.9810054060409719,0.9809391577894253,0.9809407341011679,0.980772375362121,0.980637818660598,0.9805871895741476,0.980652808245672,0.9813655936838879,0.9803792473615508,0.9810097924558885,0.9805417912697132,0.9803319344740019,0.9807365124858596,0.9810400376674078,0.980751885875596,0.9807667355543457,0.9806666480514133,0.9807842509806659,0.9811110358292933,0.9807941225813159,0.9803429337014075,0.9805446917389705,0.980688067897442,0.9813075516129145,0.9806188488596735,0.9804381718380866,0.9806580844139376,0.980735236970553,0.9810812819336426,0.9804427134039523,0.9807865153407876,0.9808612709263282,0.980882677925686,0.9807556955287317,0.9809335510048552,0.9808179794490031,0.9804792432927387,0.9808125232230203,0.98047218655961,0.9797937061789115,0.9807875881345348,0.9810670619216155,0.9805581022003889,0.980589521475333,0.9807624051353595,0.9805669684913533,0.9807629215600189,0.9808611451411811,0.9808143671837742,0.9808628624819945,0.9808851051622881,0.9809587187300643,0.9803798080331056,0.9805922521691517,0.9802323613977528,0.981194012393238,0.9809350809530325,0.9808851961532506,0.9809072271433507,0.9809076705008453,0.9804926035828093,0.9806880915172115,0.9805426610382126,0.9808916715719019,0.9804288716704264,0.9803902203640742,0.98066843785689,0.9808142328549168,0.9805291525910229,0.9806383183010244,0.9807349540933585,0.9808843866472494,0.9807638104314654,0.9809559596559753,0.9809114826104972,0.9809764055345213,0.9808893715017849,0.9806808146921963,0.9810081853085236,0.9806852792546734,0.9807276417582848,0.9808940803765566,0.9803390696631313,0.980736672247951,0.981118737466494,
